uid,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
8416,25, Private,213412.0, Bachelors,13.0, Never-married, Tech-support, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
8417,36, Private,179358.0, HS-grad,9.0, Widowed, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,30.0, United-States,0
8418,31, Private,369825.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,4101.0,0.0,50.0, United-States,0
8419,56, Private,199763.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,0
8420,26, Private,239390.0, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,18.0, United-States,0
8421,47, Self-emp-not-inc,173613.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,65.0, United-States,0
8422,40, Self-emp-inc,37869.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,0
8423,32, Private,302845.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,48.0, United-States,0
8424,34, State-gov,85218.0, Masters,14.0, Never-married, Prof-specialty, Unmarried, Black, Female,0.0,0.0,24.0, United-States,0
8425,37, Private,48268.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,0
8426,38, Private,173968.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,0
8427,19, Private,70982.0, Assoc-voc,11.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0.0,0.0,16.0, United-States,0
8428,49, Private,166857.0, 9th,5.0, Divorced, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
8429,18, ?,256191.0, HS-grad,9.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,25.0, United-States,0
8430,26, Private,162872.0, Assoc-acdm,12.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
8431,82, Private,152148.0, 7th-8th,4.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,2.0, United-States,0
8432,40, Private,139193.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8433,28, Private,791084.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,50.0, United-States,0
8434,23, Private,137214.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,37.0, United-States,0
8435,19, Private,183258.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,0
8436,67, Private,154035.0, HS-grad,9.0, Widowed, Handlers-cleaners, Other-relative, Black, Male,0.0,0.0,32.0, United-States,0
8437,43, Private,115323.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103.0,0.0,40.0, United-States,1
8438,41, Private,213055.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, Other, Female,0.0,0.0,50.0, United-States,0
8439,37, Private,155064.0, Assoc-voc,11.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
8440,20, Private,33551.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States,0
8441,40, Private,169995.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
8442,47, Private,168262.0, Masters,14.0, Separated, Exec-managerial, Not-in-family, White, Male,99999.0,0.0,50.0, United-States,1
8443,40, Private,104196.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,0
8444,39, State-gov,114055.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
8445,24, Private,274398.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,20.0, United-States,0
8446,78, ?,27979.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,2228.0,0.0,32.0, United-States,0
8447,67, ?,244122.0, Assoc-voc,11.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,1.0, United-States,0
8448,49, Private,196571.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,1
8449,66, Private,101607.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,10.0, United-States,0
8450,52, Private,122109.0, HS-grad,9.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,323.0,40.0, United-States,0
8451,59, Self-emp-inc,255822.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60.0, United-States,0
8452,72, Private,195184.0, HS-grad,9.0, Widowed, Priv-house-serv, Unmarried, White, Female,0.0,0.0,12.0, Cuba,0
8453,35, Federal-gov,245372.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8454,30, Private,169583.0, Bachelors,13.0, Married-AF-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States,1
8455,36, Private,224531.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8456,26, Private,186151.0, HS-grad,9.0, Separated, Tech-support, Own-child, White, Female,0.0,0.0,40.0, United-States,0
8457,23, Private,118693.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,35.0, United-States,0
8458,39, Private,297449.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
8459,40, Self-emp-not-inc,125206.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,0
8460,29, Private,393264.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8461,38, Private,108140.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,20.0, United-States,0
8462,63, Private,264968.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8463,58, Self-emp-not-inc,318106.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
8464,30, Private,156025.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
8465,38, State-gov,149455.0, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
8466,25, Private,359985.0, 5th-6th,3.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,33.0, Mexico,0
8467,44, State-gov,165108.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
8468,43, Private,115178.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,1
8469,21, Private,149224.0, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,30.0, United-States,0
8470,41, Local-gov,352056.0, Assoc-acdm,12.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8471,38, Private,174717.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,1
8472,75, ?,173064.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,6.0, United-States,0
8473,29, Private,147755.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1672.0,40.0, United-States,0
8474,52, Self-emp-not-inc,135716.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, United-States,0
8475,47, Private,44216.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,45.0, United-States,0
8476,28, Private,37359.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,50.0, United-States,1
8477,24, Private,178255.0, Some-college,10.0, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0.0,0.0,40.0, ?,0
8478,30, State-gov,70617.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,10.0, China,0
8479,30, Private,154950.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States,1
8480,40, Private,356934.0, Assoc-acdm,12.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,1
8481,27, Private,271714.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30.0, United-States,0
8482,26, Private,247025.0, HS-grad,9.0, Never-married, Protective-serv, Unmarried, White, Male,0.0,0.0,44.0, United-States,0
8483,32, Private,107417.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,37.0, United-States,0
8484,36, State-gov,116554.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
8485,26, Private,917220.0, 12th,8.0, Never-married, Transport-moving, Own-child, Black, Male,0.0,0.0,40.0, United-States,0
8486,25, Private,430084.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0
8487,39, Private,202937.0, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, Poland,0
8488,27, Private,62737.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,0
8489,24, Private,508548.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States,0
8490,38, Self-emp-inc,275223.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,7688.0,0.0,40.0, United-States,1
8491,35, Self-emp-not-inc,381931.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,55.0, United-States,0
8492,29, Private,246974.0, Assoc-voc,11.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8493,49, Private,105431.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,0
8494,36, Private,146311.0, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
8495,47, Self-emp-not-inc,159869.0, Doctorate,16.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,0
8496,21, Private,204641.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,0
8497,35, Private,66297.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines,1
8498,38, Private,227615.0, 1st-4th,2.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Mexico,0
8499,66, ?,107744.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States,0
8500,45, Private,360393.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,50.0, United-States,1
8501,19, Private,263340.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,15.0, United-States,0
8502,18, Private,141918.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,22.0, United-States,0
8503,37, Private,294292.0, Prof-school,15.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
8504,49, Private,128736.0, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
8505,33, Local-gov,511289.0, Assoc-voc,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,48.0, United-States,1
8506,27, Private,302406.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
8507,34, Local-gov,101517.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
8508,54, State-gov,161334.0, Masters,14.0, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, China,0
8509,24, Self-emp-inc,189148.0, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States,0
8510,44, Self-emp-not-inc,103111.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,1
8511,48, Self-emp-not-inc,51620.0, Bachelors,13.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
8512,23, Private,31606.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
8513,29, Private,34292.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,38.0, United-States,0
8514,21, Private,107882.0, Assoc-acdm,12.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,9.0, United-States,0
8515,18, Private,39529.0, 12th,8.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,32.0, United-States,0
8516,18, Private,135315.0, 9th,5.0, Never-married, Sales, Own-child, Other, Female,0.0,0.0,32.0, United-States,0
8517,29, Private,107812.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8518,29, Private,229729.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8519,41, Private,111891.0, HS-grad,9.0, Separated, Machine-op-inspct, Other-relative, Black, Female,0.0,0.0,40.0, United-States,0
8520,32, Private,340917.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8521,61, Private,202952.0, 10th,6.0, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,24.0, United-States,0
8522,79, Private,333230.0, HS-grad,9.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0.0,0.0,6.0, United-States,0
8523,34, Private,114955.0, Assoc-acdm,12.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8524,46, Private,159869.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
8525,50, Self-emp-not-inc,57758.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,1
8526,29, Private,207064.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
8527,23, Private,193090.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,3674.0,0.0,40.0, United-States,0
8528,64, Private,151364.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
8529,70, Local-gov,88638.0, Masters,14.0, Never-married, Prof-specialty, Unmarried, White, Female,7896.0,0.0,50.0, United-States,1
8530,28, Local-gov,304960.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,1980.0,40.0, United-States,0
8531,51, Private,102828.0, Assoc-voc,11.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Greece,0
8532,20, ?,210029.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States,0
8533,34, State-gov,154246.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,4865.0,0.0,55.0, United-States,0
8534,29, Private,142519.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,0
8535,49, Private,104455.0, Bachelors,13.0, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines,0
8536,77, Self-emp-inc,192230.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
8537,32, Private,292592.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,35.0, United-States,0
8538,27, Private,330132.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,40.0, United-States,1
8539,22, Private,51111.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
8540,35, Local-gov,258037.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Cuba,1
8541,42, Local-gov,188291.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,1902.0,40.0, United-States,1
8542,35, State-gov,349066.0, HS-grad,9.0, Divorced, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,0
8543,62, ?,191188.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States,0
8544,33, Private,133503.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,2635.0,0.0,16.0, United-States,0
8545,45, Private,146497.0, Some-college,10.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,0.0,55.0, United-States,0
8546,19, Private,240468.0, Some-college,10.0, Married-spouse-absent, Sales, Own-child, White, Female,0.0,1602.0,40.0, United-States,0
8547,38, Private,175120.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8548,26, Private,416577.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,45.0, United-States,0
8549,29, Private,253814.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, United-States,0
8550,33, Private,159247.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
8551,35, Self-emp-not-inc,102471.0, HS-grad,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,80.0, Puerto-Rico,0
8552,42, Private,213464.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
8553,20, Private,211968.0, Assoc-voc,11.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States,0
8554,43, Federal-gov,32016.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
8555,69, Private,512992.0, 11th,7.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,45.0, United-States,0
8556,39, Private,135020.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States,0
8557,37, Private,109133.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Portugal,0
8558,28, Private,142712.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
8559,26, Federal-gov,76900.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
8560,32, Private,112176.0, Some-college,10.0, Divorced, Sales, Own-child, White, Male,0.0,0.0,30.0, United-States,0
